Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_46_534.jpg;-6.259317;0.8504934;0;0.2766085;144.7063;96.3141;358.983;290.5528;-0.002552345
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_46_599.jpg;-2.228637;1;0;0.3231349;144.7148;96.28909;359.3616;290.4641;0.01556763
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_46_648.jpg;0;0.841759;0;0.3608603;144.7254;96.26059;359.8114;290.5787;0.04841897
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_46_698.jpg;0;0.6957431;0;0.4084428;144.7331;96.24006;0.1320472;290.5025;0.06837765
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_46_751.jpg;0;0.542089;0;0.4139045;144.7447;96.20892;0.5861707;290.3755;0.09552663
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_46_816.jpg;-1.979756;0.348877;0;0.4327098;144.7552;96.17776;0.951948;290.4099;0.05770443
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_46_883.jpg;-6.002941;0.5500362;0;0.4737649;144.7652;96.14643;1.248981;290.2045;359.9884
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_46_950.jpg;-5.935264;0.7460198;0;0.5107154;144.7782;96.10665;1.294202;289.7374;8.650666E-05
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_016.jpg;-5.892606;0.9423132;0;0.5272411;144.7871;96.07809;1.098638;289.4512;0.0008257642
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_082.jpg;-10.01358;0.7362645;0;0.6027462;144.7966;96.04481;0.9924603;289.0991;359.9939
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_147.jpg;-13.89132;0.5423772;0;0.6389869;144.8082;95.99646;0.899813;288.3584;359.9442
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_214.jpg;-15;0.3473685;0;0.6561081;144.8162;95.95868;0.8372085;287.7234;359.894
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_280.jpg;-15;0.151309;0;0.6818741;144.8238;95.92071;0.7621709;287.051;359.845
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_347.jpg;-15;0;0;0.6673741;144.8331;95.87015;0.6395459;286.0568;359.7737
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_412.jpg;-15;0;0;0.6702076;144.8395;95.83226;0.5371518;285.3502;359.7197
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_479.jpg;-15;0;0;0.6672308;144.8454;95.79469;0.4234454;284.6512;359.6648
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_549.jpg;-15;0;0;0.6631216;144.8524;95.74495;0.2634616;283.7274;359.5912
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_615.jpg;-15;0;0;0.6599659;144.8571;95.70781;0.1429445;283.0389;359.5364
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_681.jpg;-13.07359;0;0;0.6556782;144.8616;95.67077;0.02593803;282.3748;359.4876
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_733.jpg;-9.039359;0;0;0.654562;144.8668;95.63367;359.9257;281.879;359.4742
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_796.jpg;-6.123605;0;0;0.6535361;144.8728;95.59638;359.8492;281.5491;359.499
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_860.jpg;-2.22672;0;0;0.6508833;144.8793;95.55907;359.7852;281.3643;359.547
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_901.jpg;0;0;0;0.6491724;144.8843;95.53426;359.749;281.3463;359.5955
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_928.jpg;0;0;0;0.6468315;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_942.jpg;0;0;0;0.6468315;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_959.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_47_986.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_009.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_028.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_051.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_075.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_096.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_117.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_142.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_177.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_210.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_243.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_275.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_311.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_344.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_367.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_394.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_414.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_444.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_477.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_497.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_528.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_547.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_578.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_599.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_627.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_646.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_676.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_695.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_728.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_749.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_775.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_796.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_827.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_859.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_878.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_910.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_929.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_958.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_48_979.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_010.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_028.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_062.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_082.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_114.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_147.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_179.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_212.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_247.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_278.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_310.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_330.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_359.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_393.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_413.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_444.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_476.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_511.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_545.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_578.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_610.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_646.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_679.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_713.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_744.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_780.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_809.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_842.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_861.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_892.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_927.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_958.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_49_993.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_011.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_041.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_076.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_094.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_128.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_148.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_175.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_196.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_227.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_247.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_277.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_311.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_331.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_357.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_377.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_408.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_441.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_460.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_491.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_50_526.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
